id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0444,O conforto de atingir seus objetivos com força total,28/02/2024,11/07/2024,17/07/2024,4543662,Sra. Aurora Costa,Em andamento,89.12233110163693,1.0783056865022458,0.9190625121048245,Não
PROJ-0445,O direito de evoluir mais facilmente,10/05/2025,19/09/2025,09/09/2025,3581087,Juliana Fernandes,Em andamento,45.36964941166433,1.0900744788474364,1.0077998415713767,Não
PROJ-0446,A liberdade de realizar seus sonhos com confiança,14/09/2024,12/11/2024,05/11/2024,3673793,Mirella Aragão,Cancelado,89.17810177452117,0.8917810177452117,0.8359741775941456,Não
PROJ-0447,A certeza de avançar com força total,09/10/2024,04/01/2025,22/04/2025,446575,Luísa Lopes,Atrasado,54.99657883200007,0.5499657883200006,0.8383778838527988,Sim
PROJ-0448,O poder de realizar seus sonhos com confiança,16/01/2025,20/09/2025,23/09/2025,2444649,José Pedro Marques,Em andamento,60.04536042658544,0.8518153769288835,0.8641021490738264,Não
PROJ-0449,A vantagem de atingir seus objetivos antes de tudo,01/03/2024,10/10/2024,13/10/2024,3814889,Mariana Mendonça,Em andamento,95.80277936722227,0.9754259638322174,1.200525698434692,Não
PROJ-0450,O poder de realizar seus sonhos de maneira eficaz,16/03/2025,25/11/2025,10/12/2025,104383,Sr. Luiz Henrique Vasconcelos,Em andamento,44.92784034626997,0.8977617578981804,1.0272647742643184,Não
PROJ-0451,A possibilidade de ganhar naturalmente,26/09/2024,02/06/2025,28/06/2025,116251,Stephany Vargas,Em andamento,99.9,1.005798058153352,0.9221254408657171,Não
PROJ-0452,A vantagem de realizar seus sonhos mais rapidamente,23/06/2024,01/09/2024,12/09/2024,4852841,Dra. Daniela Montenegro,Em andamento,99.9,0.8793604466925575,0.843567691069653,Não
PROJ-0453,A liberdade de conseguir mais rapidamente,02/07/2024,06/04/2025,09/04/2025,2894903,Maria Fernanda Freitas,Em andamento,99.9,1.0100067754385735,1.0586941243877757,Não
PROJ-0454,O poder de evoluir simplesmente,17/10/2023,03/08/2024,09/08/2024,3276159,Dr. Ravi Marques,Concluído,100.0,1.069289293267154,1.1304907794793073,Sim
PROJ-0455,A liberdade de conseguir mais rapidamente,26/12/2023,05/03/2024,18/03/2024,4840794,Dra. Liz Macedo,Em andamento,99.9,1.1008710064897325,0.9289724185920252,Não
PROJ-0456,A certeza de mudar de maneira eficaz,18/06/2024,11/12/2024,21/12/2024,3289178,Srta. Maria Isis Marques,Em andamento,99.9,0.9292991908592632,1.098248792273131,Não
PROJ-0457,O poder de avançar mais rapidamente,24/10/2024,18/03/2025,19/03/2025,1693693,Luana Cavalcante,Em andamento,84.93942414197335,1.1497306830646017,0.9489567973311218,Sim
PROJ-0458,A certeza de inovar mais rapidamente,03/04/2025,03/04/2026,27/03/2026,202378,Davi Lucas Costa,Em andamento,30.691300155738904,0.8760059639661862,0.8601405881609454,Não
PROJ-0459,O prazer de avançar mais facilmente,06/10/2023,07/12/2023,24/02/2024,4985115,Aylla Vargas,Atrasado,50.73834362905427,0.5073834362905427,0.7382413213314842,Sim
PROJ-0460,A possibilidade de conseguir direto da fonte,22/06/2024,12/01/2025,25/01/2025,1431136,Vitor Hugo Costela,Em andamento,90.5583286667049,0.8895149537208356,0.8894948442025216,Sim
PROJ-0461,A arte de realizar seus sonhos com força total,02/03/2024,22/06/2024,13/11/2024,2830005,Theodoro Gomes,Atrasado,58.55435150167171,0.5855435150167171,0.9135540039750354,Sim
PROJ-0462,O poder de mudar com confiança,29/09/2023,25/03/2024,20/03/2024,4275700,Miguel Nogueira,Em andamento,99.9,0.9356369904640626,1.0307337464259092,Não
PROJ-0463,O poder de concretizar seus projetos sem preocupação,12/01/2025,24/07/2025,31/07/2025,1324100,Sr. Apollo Castro,Concluído,100.0,0.9958347949382085,1.0591078014818092,Não
PROJ-0464,O conforto de concretizar seus projetos de maneira eficaz,16/05/2025,01/08/2025,29/07/2025,4561583,Maya Araújo,Em andamento,89.46803473052171,1.0559900763242476,1.2407460364194354,Não
PROJ-0465,A liberdade de atingir seus objetivos mais rapidamente,01/07/2024,08/11/2024,06/11/2024,109261,Maria Cecília Pacheco,Em andamento,99.9,0.8564639385629355,0.93898601344734,Sim
PROJ-0466,O poder de conseguir naturalmente,30/12/2023,24/09/2024,09/10/2024,4381398,Caroline Jesus,Concluído,100.0,1.0974820628766302,0.9548435967942452,Não
PROJ-0467,O direito de atingir seus objetivos com toda a tranquilidade,06/04/2025,26/01/2026,03/01/2026,3029201,Srta. Maria Flor Nunes,Concluído,100.0,1.086847871986071,1.1003629429082877,Não
PROJ-0468,A simplicidade de evoluir em estado puro,24/10/2023,19/09/2024,15/09/2024,1687145,Dr. Arthur Mendes,Concluído,100.0,0.9820747929587131,0.9263684387723822,Sim
PROJ-0469,A segurança de concretizar seus projetos em estado puro,18/09/2024,20/05/2025,19/05/2025,204820,Alana Melo,Concluído,100.0,0.9553344417221972,1.053942222648742,Não
PROJ-0470,O conforto de mudar simplesmente,18/06/2025,13/06/2026,23/06/2026,3545544,Dr. Vitor Hugo Correia,Em andamento,7.366596256941552,1.0563438550940665,0.8904813967560331,Não
PROJ-0471,A simplicidade de ganhar com toda a tranquilidade,11/01/2025,24/03/2025,18/04/2025,2429595,Rael Abreu,Em andamento,89.27723589854925,0.9502643836860333,1.0406513533730999,Sim
PROJ-0472,A certeza de conseguir mais rapidamente,08/11/2024,23/12/2024,22/01/2025,3922169,Stella Monteiro,Concluído,100.0,1.087676820209507,1.1581835181596363,Não
PROJ-0473,A vantagem de conseguir mais facilmente,22/12/2024,08/12/2025,11/04/2026,1087441,Sr. Ravi Lucca da Costa,Atrasado,47.0640625311316,0.8097787229621172,0.7651016972675065,Sim
PROJ-0474,A liberdade de atingir seus objetivos com força total,20/11/2023,12/11/2024,03/12/2024,399232,Elisa Sousa,Em andamento,91.6016351919475,1.0962941858496142,0.8433695190731134,Sim
PROJ-0475,A segurança de concretizar seus projetos com confiança,28/07/2023,16/02/2024,09/03/2024,1974672,Liam Cunha,Concluído,100.0,1.0812869268826915,1.0991587112305965,Não
PROJ-0476,O prazer de concretizar seus projetos mais rapidamente,21/09/2023,26/06/2024,18/07/2024,1737180,Dr. Luan Nascimento,Concluído,100.0,0.9816700019561122,1.1164297749420429,Não
PROJ-0477,A vantagem de conseguir mais rapidamente,28/03/2024,29/08/2024,30/09/2024,1413121,Sra. Luara Fogaça,Atrasado,83.0352812143419,0.8303528121434188,0.9489183465903296,Não
PROJ-0478,A liberdade de inovar sem preocupação,17/08/2023,04/07/2024,22/06/2024,4725914,João Miguel Teixeira,Concluído,100.0,1.0620674991488868,0.9769901028134784,Não
PROJ-0479,A certeza de mudar mais rapidamente,10/11/2023,17/02/2024,27/02/2024,1783058,Evelyn Marques,Em andamento,81.36540415734828,0.8917686704527703,1.2151164407602797,Não
PROJ-0480,O conforto de ganhar com toda a tranquilidade,08/08/2024,25/04/2025,17/04/2025,1822097,Pedro Lucas Costela,Em andamento,99.9,1.0046785831510383,1.2431129384102375,Sim
PROJ-0481,A certeza de mudar antes de tudo,31/03/2024,25/07/2024,06/11/2024,3385414,Sr. Benjamin Fernandes,Atrasado,70.50641427585194,0.7050641427585194,0.721782650024957,Não
PROJ-0482,A certeza de avançar em estado puro,13/11/2023,03/05/2024,23/05/2024,1106642,Lorena Pinto,Em andamento,99.9,1.0698416240382775,1.0294219731331118,Sim
PROJ-0483,A simplicidade de concretizar seus projetos simplesmente,04/05/2025,08/11/2025,23/03/2026,4894693,Eloah Vargas,Atrasado,30.26486681694501,0.8013795720543185,0.7906355967009435,Sim
PROJ-0484,A arte de avançar com confiança,06/07/2024,01/04/2025,23/07/2025,1322015,Kaique Fonseca,Atrasado,74.51487066411678,0.7451487066411678,0.9417504549547847,Não
PROJ-0485,A segurança de mudar simplesmente,10/01/2025,08/03/2025,08/03/2025,3281209,Emanuel Dias,Em andamento,85.05002436743167,0.8541422973016349,1.0283049106698996,Não
PROJ-0486,A possibilidade de avançar sem preocupação,28/10/2024,16/05/2025,09/06/2025,1484682,Ian Gonçalves,Concluído,100.0,0.9826803295911443,0.9101931037018737,Não
PROJ-0487,A arte de ganhar mais facilmente,23/07/2023,03/01/2024,07/03/2024,1617371,Isadora Guerra,Atrasado,56.94908923251536,0.5694908923251536,0.6992900033372013,Não
PROJ-0488,A vantagem de evoluir sem preocupação,07/01/2024,03/04/2024,21/03/2024,554806,Bianca Mendes,Cancelado,85.75440000007133,0.8575440000007133,0.9160802084071776,Não
PROJ-0489,A segurança de mudar com força total,06/12/2024,06/03/2025,05/05/2025,2988881,Mirella Ribeiro,Atrasado,87.1823209971776,0.8718232099717761,0.8813648637970195,Não
PROJ-0490,A arte de atingir seus objetivos mais rapidamente,21/01/2025,17/08/2025,16/09/2025,2530973,José Ribeiro,Em andamento,78.90169155494804,1.0557214553948842,0.8909844672005446,Não
PROJ-0491,O direito de avançar mais facilmente,26/10/2024,19/12/2024,22/11/2024,3405173,Davi Lucas Barbosa,Concluído,100.0,0.9652376412857832,1.2269627662402787,Sim
PROJ-0492,O conforto de ganhar com força total,04/05/2024,02/09/2024,13/07/2024,3914373,Isabella Martins,Cancelado,58.464368906243536,0.5846436890624354,0.7360688852813598,Não
PROJ-0493,O direito de ganhar antes de tudo,28/09/2023,15/04/2024,01/05/2024,4977258,Srta. Allana Silva,Concluído,100.0,0.9668632527153941,0.9618303711315165,Não
PROJ-0494,A liberdade de realizar seus sonhos mais facilmente,04/09/2023,02/11/2023,19/12/2023,1062714,Clara da Cunha,Atrasado,56.97300761354573,0.5697300761354573,0.6774115934964027,Não
PROJ-0495,A segurança de ganhar mais rapidamente,14/08/2024,06/10/2024,17/12/2024,880307,Heloisa Cavalcante,Atrasado,50.65600613372469,0.5065600613372468,0.8582019522125038,Não
PROJ-0496,A arte de inovar com toda a tranquilidade,08/08/2023,06/01/2024,25/01/2024,3644301,Bruna Pinto,Em andamento,91.27806410210135,0.9024847530581873,1.0195199281692464,Sim
PROJ-0497,O direito de atingir seus objetivos mais facilmente,01/09/2023,19/05/2024,01/06/2024,417259,Mathias Brito,Em andamento,99.9,0.995287853654789,0.9803639486972676,Sim
PROJ-0498,A vantagem de evoluir de maneira eficaz,11/07/2025,18/05/2026,30/05/2026,1771085,Sr. Luiz Otávio Aparecida,Em andamento,1.0459985423462372,0.964649080674227,0.892963278597321,Não
PROJ-0499,A liberdade de realizar seus sonhos direto da fonte,23/03/2024,01/11/2024,21/11/2024,4682464,Sra. Maria Luísa Macedo,Concluído,100.0,1.029555754064296,0.9261891655561865,Não
PROJ-0500,A possibilidade de inovar simplesmente,04/10/2024,20/02/2025,14/02/2025,2799555,Heloísa Abreu,Em andamento,96.30460905677558,0.8538458811554667,0.8489887792187707,Não
PROJ-0501,A vantagem de realizar seus sonhos antes de tudo,02/10/2024,02/09/2025,09/09/2025,4772245,Maria Laura Sampaio,Concluído,100.0,1.0023197623886138,1.0078338816686647,Sim
PROJ-0502,O conforto de realizar seus sonhos antes de tudo,11/11/2024,08/03/2025,31/03/2025,1820115,Ana Júlia Martins,Em andamento,99.9,1.0957161082685365,0.8352116338282275,Não
PROJ-0503,O direito de conseguir naturalmente,24/12/2024,16/08/2025,01/09/2025,695664,Francisco Câmara,Em andamento,76.17968747581789,1.1238961032271422,0.869885232654981,Não
PROJ-0504,O conforto de evoluir mais facilmente,22/03/2024,11/10/2024,28/10/2024,392980,Pedro Lucas Sousa,Em andamento,99.9,0.9280897422195669,0.9529293600216491,Não
PROJ-0505,A vantagem de evoluir com força total,31/08/2023,31/07/2024,23/07/2024,2763358,Melina Freitas,Concluído,100.0,1.034761230844487,1.160294681403468,Não
PROJ-0506,A certeza de inovar naturalmente,27/06/2025,24/03/2026,06/04/2026,3030963,Clara Camargo,Concluído,100.0,1.063331604951007,1.1491916684504642,Não
PROJ-0507,A liberdade de atingir seus objetivos com toda a tranquilidade,10/01/2025,09/02/2025,06/03/2025,1656641,Maria Clara Montenegro,Em andamento,99.9,1.1314359042204112,1.1936338079515956,Sim
PROJ-0508,A vantagem de avançar com força total,14/10/2023,15/03/2024,28/02/2024,1854500,Amanda Abreu,Concluído,100.0,0.9735358472048106,1.1998619940569435,Sim
PROJ-0509,O direito de evoluir direto da fonte,18/09/2024,29/06/2025,30/06/2025,3666416,Joana Novais,Em andamento,90.66901687403293,1.0102755391675577,0.9611719595982339,Não
PROJ-0510,A vantagem de concretizar seus projetos antes de tudo,21/06/2025,21/05/2026,27/09/2026,3612522,Noah Barros,Atrasado,5.206463466967447,0.7560690425944033,0.668079717620641,Não
PROJ-0511,A arte de concretizar seus projetos mais rapidamente,15/06/2025,09/09/2025,25/09/2025,435990,Olívia da Mata,Em andamento,28.001393168587974,1.130407280753288,0.8411319945269276,Sim
PROJ-0512,A vantagem de mudar mais facilmente,01/04/2025,06/02/2026,07/02/2026,3279804,Liz Peixoto,Em andamento,27.336859390602147,0.9106298747720962,0.8681824432962083,Não
PROJ-0513,O poder de conseguir com toda a tranquilidade,11/09/2023,06/08/2024,14/08/2024,3264141,Luiz Henrique Oliveira,Em andamento,93.9310401455616,1.073707037157691,1.1946366632723997,Sim
PROJ-0514,A arte de atingir seus objetivos mais facilmente,26/11/2023,06/01/2024,01/12/2023,3123135,Isadora Marques,Cancelado,12.290835377271172,0.12290835377271171,0.6997994123885756,Sim
PROJ-0515,A vantagem de inovar em estado puro,04/01/2025,25/02/2025,21/01/2025,4346900,Lívia Ribeiro,Cancelado,33.05458891034819,0.33054588910348187,0.8242621363168232,Não
PROJ-0516,O conforto de avançar mais facilmente,06/08/2023,02/05/2024,11/06/2024,2976008,Sr. Cauã Garcia,Atrasado,85.38019829301362,0.8538019829301362,0.8960157370135766,Não
PROJ-0517,O conforto de concretizar seus projetos mais facilmente,23/06/2025,29/12/2025,20/12/2025,2961542,Stephany Santos,Em andamento,13.301414887225993,0.9038987161818812,1.0001949455347812,Não
PROJ-0518,A possibilidade de ganhar sem preocupação,28/08/2024,19/06/2025,09/07/2025,3641741,Maria Flor Alves,Em andamento,98.33253777058019,1.1034815224191772,0.840121153190517,Sim
PROJ-0519,A segurança de atingir seus objetivos mais facilmente,29/06/2025,30/11/2025,29/11/2025,2297762,Leonardo Santos,Em andamento,8.75856619070813,1.058333474187814,1.0631197406736668,Sim
PROJ-0520,O poder de ganhar com força total,15/01/2024,11/11/2024,25/11/2024,1430071,Julia Dias,Em andamento,85.90930043530771,0.9118029647208449,0.9661671567233112,Não
PROJ-0521,O prazer de evoluir mais rapidamente,13/06/2024,18/05/2025,13/05/2025,3219014,Maria Eduarda Martins,Concluído,100.0,1.0016179076870084,0.8913555724506717,Sim
PROJ-0522,A arte de concretizar seus projetos com força total,02/03/2024,04/04/2024,21/03/2024,2756559,Dr. Juan Santos,Em andamento,83.89813672758291,1.1247744306420735,0.9532715682519366,Não
PROJ-0523,A vantagem de inovar em estado puro,16/03/2024,19/09/2024,12/10/2024,234190,Ana Liz Santos,Em andamento,86.54348145915822,1.0801548291775505,0.9393247357209488,Não
PROJ-0524,O poder de ganhar de maneira eficaz,09/08/2023,18/06/2024,21/06/2024,2404354,Vinicius Pereira,Em andamento,94.30553508707759,1.1477722186955903,0.8506586860656927,Não
PROJ-0525,A possibilidade de conseguir de maneira eficaz,15/04/2025,14/03/2026,22/03/2026,2510978,Sra. Mirella Ferreira,Em andamento,26.859006677224357,1.1037478465906916,1.0377661880303024,Sim
PROJ-0526,A simplicidade de atingir seus objetivos sem preocupação,06/10/2024,11/12/2024,26/11/2024,4206213,Ana Luiza da Mota,Cancelado,77.48142641755747,0.7748142641755748,0.7983968989602028,Não
PROJ-0527,O prazer de inovar naturalmente,07/09/2024,05/08/2025,26/07/2025,1509619,Gabrielly Novaes,Em andamento,97.81058752558245,0.9178844070629945,0.8737605146652163,Sim
PROJ-0528,A certeza de evoluir com confiança,25/06/2025,27/07/2025,21/08/2025,3585504,Gael Henrique Garcia,Em andamento,71.0248732392407,1.062802419926107,0.9301556149804506,Não
PROJ-0529,O prazer de inovar mais facilmente,28/09/2023,19/01/2024,13/12/2023,3818609,Melina Souza,Cancelado,67.95624969149327,0.6795624969149326,0.7670497054280622,Não
PROJ-0530,O prazer de conseguir de maneira eficaz,17/10/2024,21/04/2025,07/04/2025,1080898,Dr. João Miguel Pimenta,Concluído,100.0,1.0242774523511058,0.8766079981558184,Sim
PROJ-0531,A segurança de realizar seus sonhos com força total,22/09/2023,27/01/2024,24/01/2024,4906389,Alice Martins,Concluído,100.0,1.006159418798264,1.1322751757545,Não
PROJ-0532,A arte de avançar mais facilmente,14/02/2024,09/08/2024,17/11/2024,3482588,Alexandre Mendonça,Atrasado,87.83943456970059,0.8783943456970058,0.9725894928241768,Sim
PROJ-0533,A vantagem de evoluir direto da fonte,19/09/2023,19/03/2024,12/09/2024,2832004,Ana Novaes,Atrasado,58.86977438637201,0.5886977438637201,0.927100217579161,Sim
PROJ-0534,A possibilidade de ganhar mais facilmente,04/01/2025,29/10/2025,30/12/2025,3866319,Sra. Rebeca Silveira,Atrasado,40.81202693617037,0.6367530904177365,0.7008210563832057,Não
PROJ-0535,A segurança de inovar simplesmente,27/11/2024,05/08/2025,26/07/2025,3496362,João Gabriel Martins,Concluído,100.0,1.0047449810314668,0.8421567914433046,Não
PROJ-0536,A liberdade de realizar seus sonhos simplesmente,09/12/2023,07/03/2024,08/03/2024,4025245,Gael Henrique Rodrigues,Em andamento,88.0625469809809,1.0961044086608427,0.8588076321000859,Sim
PROJ-0537,O poder de concretizar seus projetos simplesmente,08/07/2024,26/04/2025,26/05/2025,329197,Eduarda Lopes,Em andamento,95.19789991870485,0.9323482525326766,1.0116856445340603,Não
PROJ-0538,A segurança de evoluir com confiança,01/03/2024,08/04/2024,12/04/2024,3023195,Maria Vitória Melo,Em andamento,99.9,1.0234595313250558,0.9390199432549715,Não
PROJ-0539,O prazer de concretizar seus projetos naturalmente,31/03/2025,07/11/2025,28/01/2026,4353578,Gabrielly Garcia,Atrasado,30.354158214896387,0.6388827586182954,0.6873024075148171,Sim
PROJ-0540,A liberdade de ganhar naturalmente,22/03/2025,27/09/2025,15/01/2026,4615371,Antônio Peixoto,Atrasado,41.87207623609737,0.6941949481247722,0.7689646030835264,Não
PROJ-0541,A certeza de atingir seus objetivos com força total,17/06/2024,07/09/2024,14/09/2024,2879958,Sr. Yuri Correia,Em andamento,98.76896665426304,1.0414776160682062,1.0541163993925198,Não
PROJ-0542,O direito de avançar em estado puro,24/02/2024,18/10/2024,21/12/2024,222681,Mariane Abreu,Atrasado,63.47653418542135,0.6347653418542135,0.9158828955503541,Sim
PROJ-0543,O conforto de evoluir de maneira eficaz,23/09/2023,18/01/2024,16/02/2024,4738869,Sr. Matheus Souza,Concluído,100.0,1.0582789829197154,0.9663328508158938,Não
PROJ-0544,A vantagem de evoluir de maneira eficaz,22/09/2024,09/07/2025,12/10/2025,3707165,Asafe Rios,Atrasado,84.87599205354256,0.8487599205354257,0.9122792690450983,Sim
PROJ-0545,A segurança de realizar seus sonhos com confiança,11/06/2024,16/11/2024,10/12/2024,1000203,Henry Camargo,Concluído,100.0,1.043321671081476,0.8798185745371797,Sim
PROJ-0546,O conforto de ganhar simplesmente,10/09/2023,10/06/2024,23/06/2024,1891522,Dra. Sara Caldeira,Em andamento,97.64761577411863,0.896748557296149,0.8941459453655458,Não
PROJ-0547,A segurança de evoluir mais rapidamente,18/12/2024,20/05/2025,10/05/2025,1623567,Yasmin da Paz,Em andamento,99.9,1.0321314814915843,0.9209830831624816,Não
PROJ-0548,A possibilidade de concretizar seus projetos em estado puro,09/06/2025,20/02/2026,10/03/2026,1464138,Dr. Davi Lucca Costela,Em andamento,14.172087926739572,1.0802961847096002,0.9547129119796738,Não
PROJ-0549,A certeza de realizar seus sonhos em estado puro,02/01/2024,16/12/2024,09/01/2025,2793882,Gael Henrique Rodrigues,Em andamento,80.33025605583526,1.0163333866466344,0.9393908835648533,Sim
PROJ-0550,O conforto de atingir seus objetivos mais facilmente,31/08/2024,25/07/2025,05/10/2024,1005931,Gael Henrique Souza,Cancelado,10.754407313096195,0.11127588639418146,0.6850543974928796,Não
PROJ-0551,A possibilidade de atingir seus objetivos direto da fonte,26/09/2023,19/12/2023,16/05/2024,1723356,Ana Beatriz Mendes,Atrasado,71.1755418105255,0.711755418105255,0.7955471409834778,Não
PROJ-0552,A arte de atingir seus objetivos de maneira eficaz,05/09/2023,03/04/2024,03/05/2024,162428,Dra. Valentina Montenegro,Em andamento,81.8682117100268,1.0961485969809348,1.0664259484620406,Não
PROJ-0553,O prazer de evoluir com toda a tranquilidade,16/07/2023,14/07/2024,04/07/2024,876844,Milena Garcia,Em andamento,97.47900367546475,0.8882965630768678,0.9221616342111146,Sim
PROJ-0554,A arte de mudar antes de tudo,01/12/2023,02/08/2024,30/08/2024,4424839,Arthur Gomes,Concluído,100.0,0.9750242462593085,1.0174835274689809,Não
PROJ-0555,A vantagem de evoluir mais rapidamente,17/03/2025,12/10/2025,04/10/2025,329213,Mariana Barbosa,Concluído,100.0,1.0899543984844156,1.0306721457016736,Sim
PROJ-0556,O poder de inovar simplesmente,02/02/2024,22/11/2024,11/12/2024,387823,Alice Borges,Em andamento,85.94756736653653,1.099761935009545,1.0248227147107198,Não
PROJ-0557,A segurança de realizar seus sonhos antes de tudo,18/12/2024,07/03/2025,08/03/2025,1821988,Benjamin Fonseca,Em andamento,99.9,1.0744191652985065,1.0701191019962333,Não
PROJ-0558,A certeza de conseguir antes de tudo,18/12/2024,22/02/2025,01/07/2025,3961983,Olívia Costa,Atrasado,51.66281037548942,0.5166281037548942,0.927300209486479,Não
PROJ-0559,O prazer de conseguir com confiança,17/01/2024,13/09/2024,30/09/2024,4650111,Sabrina Cavalcante,Em andamento,99.9,0.927850012131864,0.8679950351013586,Não
PROJ-0560,A liberdade de ganhar mais rapidamente,27/05/2025,04/12/2025,31/12/2025,431568,Nicolas Fonseca,Em andamento,24.20327986634361,1.075773584256475,1.2461650806171092,Sim
PROJ-0561,A vantagem de realizar seus sonhos com toda a tranquilidade,13/05/2024,15/03/2025,27/02/2025,1678787,Valentim da Luz,Concluído,100.0,1.0501655302859945,0.8764118104026798,Não
PROJ-0562,A possibilidade de realizar seus sonhos simplesmente,17/12/2024,02/05/2025,21/07/2025,2004884,Gustavo Henrique da Cruz,Atrasado,52.7119235903111,0.527119235903111,0.8413546663612308,Sim
PROJ-0563,A simplicidade de evoluir de maneira eficaz,20/03/2025,08/11/2025,24/12/2025,1055750,Maria Julia da Cunha,Atrasado,32.34867032153277,0.6497620849066498,0.9873610719894266,Não
PROJ-0564,O conforto de mudar em estado puro,13/10/2023,23/06/2024,04/07/2024,4504147,Luiz Henrique Cunha,Em andamento,88.29134722655463,1.0492555948798827,0.8732982363932352,Não
PROJ-0565,A certeza de realizar seus sonhos em estado puro,20/05/2025,29/06/2025,31/05/2025,4300983,Pedro Henrique da Mota,Concluído,100.0,1.0051836476233913,1.0043399677635114,Não
PROJ-0566,A vantagem de concretizar seus projetos com força total,17/02/2024,03/12/2024,11/01/2025,4804365,Bruna Silva,Atrasado,64.37931708656501,0.6437931708656501,0.9458564978888865,Não
PROJ-0567,A arte de atingir seus objetivos mais facilmente,12/08/2023,27/11/2023,04/03/2024,1589126,Thales Araújo,Atrasado,76.02450783992117,0.7602450783992117,0.7180659822417491,Não
PROJ-0568,O conforto de atingir seus objetivos com toda a tranquilidade,17/10/2023,20/05/2024,08/05/2024,2015497,Hadassa Costela,Em andamento,99.9,0.9767477275533312,1.0518102231094908,Não
PROJ-0569,A liberdade de evoluir sem preocupação,20/08/2023,08/04/2024,24/04/2024,2122013,Gabriel Rodrigues,Concluído,100.0,1.0780135133459516,0.8840195151271029,Não
PROJ-0570,O poder de atingir seus objetivos direto da fonte,21/10/2024,18/04/2025,19/06/2025,616594,Maria Luísa da Costa,Atrasado,58.78461782963905,0.5878461782963905,0.8164317112547728,Não
PROJ-0571,O direito de realizar seus sonhos naturalmente,01/04/2025,06/09/2025,26/09/2025,2654598,Ana Luiza Campos,Em andamento,75.14542111785758,0.9778170992317622,0.979659765145167,Sim
PROJ-0572,A simplicidade de evoluir mais facilmente,22/09/2024,26/08/2025,06/09/2025,4711779,Agatha Aragão,Concluído,100.0,0.9748400112554306,1.1028092960656288,Não
PROJ-0573,A possibilidade de mudar de maneira eficaz,15/01/2025,19/12/2025,20/12/2025,81407,Sarah Melo,Concluído,100.0,1.0467816243184551,0.8897531273919778,Não
PROJ-0574,O prazer de atingir seus objetivos antes de tudo,12/03/2024,15/11/2024,02/11/2024,545307,Rodrigo Mendes,Concluído,100.0,0.9622181805362944,0.8743826634239512,Sim
PROJ-0575,O conforto de mudar antes de tudo,02/04/2024,13/11/2024,02/11/2024,258546,Alícia Leão,Em andamento,94.39391495951955,1.0390074184062446,0.8338310294538167,Não
PROJ-0576,O prazer de avançar antes de tudo,25/03/2025,08/12/2025,19/12/2025,2228058,Ian Teixeira,Concluído,100.0,0.9593296273664317,0.8364583019420925,Sim
PROJ-0577,A possibilidade de mudar simplesmente,15/01/2025,11/05/2025,02/05/2025,2797682,Yago Montenegro,Em andamento,99.9,0.9482889440771306,0.9729982612695731,Não
PROJ-0578,A vantagem de inovar naturalmente,27/06/2025,14/12/2025,26/02/2026,3415358,Olivia Borges,Atrasado,6.6917548974031655,0.6691754897403165,0.7116729608396852,Não
PROJ-0579,A certeza de concretizar seus projetos mais facilmente,30/11/2023,19/06/2024,13/07/2024,4068873,Ravy Nascimento,Em andamento,99.9,1.1496097630676472,0.8738067472297019,Não
PROJ-0580,O direito de ganhar mais rapidamente,05/01/2025,30/04/2025,29/04/2025,2349945,Sofia Cardoso,Em andamento,90.97037292176078,0.8888021319892867,0.8882064860352915,Não
PROJ-0581,O poder de avançar mais facilmente,07/06/2024,25/11/2024,09/12/2024,380995,Juliana Silveira,Em andamento,99.9,0.9084172757573937,0.8609178412212956,Não
PROJ-0582,A vantagem de evoluir mais facilmente,05/05/2024,20/09/2024,07/10/2024,781451,Brenda Oliveira,Em andamento,99.9,1.1080897685968085,0.9327977933196584,Sim
PROJ-0583,A segurança de inovar em estado puro,28/10/2023,31/12/2023,26/12/2023,1622955,Hellena Barros,Em andamento,99.9,1.0653181378917942,0.9677998974776949,Não
PROJ-0584,O prazer de conseguir com toda a tranquilidade,09/08/2023,16/01/2024,29/06/2024,4798507,Srta. Maria Helena Pastor,Atrasado,81.4587188702913,0.814587188702913,0.7758305463727012,Sim
PROJ-0585,A certeza de atingir seus objetivos com força total,04/11/2023,26/02/2024,20/02/2024,3322894,Olívia da Luz,Em andamento,99.9,0.9110567251882895,0.9620410131327574,Não
PROJ-0586,O conforto de conseguir mais facilmente,14/01/2025,21/09/2025,27/09/2025,3258460,Srta. Cecília Ribeiro,Em andamento,62.16703353482293,0.94373039943675,1.2315233122390636,Sim
PROJ-0587,A vantagem de evoluir mais facilmente,19/11/2023,16/05/2024,24/05/2024,4751159,Cauê Mendonça,Em andamento,99.9,0.9933067919937713,1.0414170248661936,Sim
PROJ-0588,A possibilidade de evoluir sem preocupação,18/09/2023,22/07/2024,17/08/2024,4863034,Bruna Ramos,Em andamento,88.1450659294159,1.0062338400084856,1.1023317604814071,Não
PROJ-0589,O conforto de ganhar simplesmente,05/12/2023,15/05/2024,20/05/2024,4569388,Camila da Cruz,Em andamento,97.28431307931191,1.1491521609250162,1.0032549030080533,Não
PROJ-0590,O conforto de inovar sem preocupação,11/07/2025,04/12/2025,30/05/2026,3880025,Emanuel da Costa,Atrasado,1.5905182752599234,0.7740522272931627,0.7991121407582779,Não
